Household ID,Household Type,Person ID,Age,Sex,Position in Household,Tags
11416,family,34515,88,1,family_member,
11416,family,34516,18,0,family_member,
11416,family,34517,26,0,family_member,
11417,family,34518,41,1,family_member,
11417,family,34519,22,1,family_member,
11417,family,34520,19,0,family_member,
11417,family,34521,62,0,family_member,
11417,family,34522,68,0,family_member,
11418,family,34523,58,0,family_member,
11418,family,34524,32,1,family_member,
11418,family,34525,84,0,family_member,
11418,family,34526,73,1,family_member,
11418,family,34527,40,1,family_member,
11419,family,34528,52,0,family_member,
11419,family,34529,71,1,family_member,
11419,family,34530,20,1,family_member,
11419,family,34531,53,1,family_member,
11419,family,34532,63,1,family_member,
11420,family,34533,89,1,family_member,
11420,family,34534,68,1,family_member,
11420,family,34535,51,0,family_member,
11420,family,34536,87,1,family_member,
11420,family,34537,87,0,family_member,
11421,family,34538,75,1,family_member,
11421,family,34539,34,1,family_member,
11421,family,34540,22,0,family_member,
11421,family,34541,24,0,family_member,
11421,family,34542,67,0,family_member,
11422,family,34543,37,0,family_member,
11422,family,34544,72,0,family_member,
11422,family,34545,25,0,family_member,
11422,family,34546,56,1,family_member,
11422,family,34547,23,1,family_member,
11423,family,34548,43,1,family_member,
11423,family,34549,81,0,family_member,
11423,family,34550,33,0,family_member,
11423,family,34551,26,0,family_member,
11423,family,34552,33,0,family_member,
11424,family,34553,77,0,family_member,
11424,family,34554,73,1,family_member,
11424,family,34555,35,1,family_member,
11424,family,34556,84,1,family_member,
11424,family,34557,87,0,family_member,
11425,family,34558,48,1,family_member,
11425,family,34559,46,1,family_member,
11425,family,34560,59,1,family_member,
11425,family,34561,32,1,family_member,
11425,family,34562,59,1,family_member,
11426,family,34563,83,0,family_member,
11426,family,34564,20,1,family_member,
11426,family,34565,66,0,family_member,
11426,family,34566,86,1,family_member,
11426,family,34567,76,1,family_member,
11427,family,34568,34,1,family_member,
11427,family,34569,75,0,family_member,
11427,family,34570,25,1,family_member,
11427,family,34571,58,0,family_member,
11427,family,34572,33,1,family_member,
11428,family,34573,84,1,family_member,
11428,family,34574,54,1,family_member,
11428,family,34575,37,0,family_member,
11428,family,34576,59,0,family_member,
11428,family,34577,67,0,family_member,
11429,family,34578,58,0,family_member,
11429,family,34579,71,0,family_member,
11429,family,34580,30,0,family_member,
11429,family,34581,38,1,family_member,
11429,family,34582,44,0,family_member,
11430,family,34583,68,0,family_member,
11430,family,34584,28,0,family_member,
11430,family,34585,69,0,family_member,
11430,family,34586,58,1,family_member,
11430,family,34587,42,0,family_member,
11431,family,34588,21,1,family_member,
11431,family,34589,78,1,family_member,
11431,family,34590,65,0,family_member,
11431,family,34591,61,0,family_member,
11431,family,34592,50,0,family_member,
11432,family,34593,24,0,family_member,
11432,family,34594,79,1,family_member,
11432,family,34595,53,1,family_member,
11432,family,34596,28,1,family_member,
11432,family,34597,78,0,family_member,
11433,family,34598,60,0,family_member,
11433,family,34599,26,0,family_member,
11433,family,34600,40,1,family_member,
11433,family,34601,48,0,family_member,
11433,family,34602,26,1,family_member,
11434,family,34603,61,1,family_member,
11434,family,34604,37,0,family_member,
11434,family,34605,57,1,family_member,
11434,family,34606,43,1,family_member,
11434,family,34607,66,0,family_member,
11435,family,34608,44,0,family_member,
11435,family,34609,71,0,family_member,
11435,family,34610,33,1,family_member,
11435,family,34611,80,0,family_member,
11435,family,34612,72,0,family_member,
11436,family,34613,66,1,family_member,
11436,family,34614,39,0,family_member,
11436,family,34615,39,1,family_member,
11436,family,34616,73,0,family_member,
11436,family,34617,87,0,family_member,
11437,family,34618,66,1,family_member,
11437,family,34619,31,0,family_member,
11437,family,34620,78,0,family_member,
11437,family,34621,44,0,family_member,
11437,family,34622,76,1,family_member,
11438,family,34623,58,0,family_member,
11438,family,34624,82,1,family_member,
11438,family,34625,56,0,family_member,
11438,family,34626,84,0,family_member,
11438,family,34627,76,1,family_member,
11439,family,34628,31,0,family_member,
11439,family,34629,75,1,family_member,
11439,family,34630,21,1,family_member,
11439,family,34631,20,0,family_member,
11439,family,34632,24,1,family_member,
11440,family,34633,50,0,family_member,
11440,family,34634,75,1,family_member,
11440,family,34635,77,0,family_member,
11440,family,34636,42,1,family_member,
11440,family,34637,24,0,family_member,
11441,family,34638,87,1,family_member,
11441,family,34639,62,0,family_member,
11441,family,34640,52,0,family_member,
11441,family,34641,74,1,family_member,
11441,family,34642,35,1,family_member,
11442,family,34643,19,1,family_member,
11442,family,34644,32,1,family_member,
11442,family,34645,31,0,family_member,
11442,family,34646,28,1,family_member,
11442,family,34647,21,0,family_member,
11443,family,34648,44,0,family_member,
11443,family,34649,66,0,family_member,
11443,family,34650,42,0,family_member,
11443,family,34651,76,0,family_member,
11443,family,34652,63,0,family_member,
11444,family,34653,85,0,family_member,
11444,family,34654,78,1,family_member,
11444,family,34655,19,0,family_member,
11444,family,34656,86,0,family_member,
11444,family,34657,87,0,family_member,
11445,family,34658,58,1,family_member,
11445,family,34659,24,0,family_member,
11445,family,34660,88,0,family_member,
11445,family,34661,80,1,family_member,
11445,family,34662,67,0,family_member,
11446,family,34663,69,1,family_member,
11446,family,34664,55,1,family_member,
11446,family,34665,86,0,family_member,
11446,family,34666,36,0,family_member,
11446,family,34667,21,1,family_member,
11447,family,34668,19,0,family_member,
11447,family,34669,53,1,family_member,
11447,family,34670,27,0,family_member,
11447,family,34671,65,1,family_member,
11447,family,34672,42,0,family_member,
11448,family,34673,50,0,family_member,
11448,family,34674,66,1,family_member,
11448,family,34675,29,0,family_member,
11448,family,34676,34,0,family_member,
11448,family,34677,72,1,family_member,
11449,family,34678,32,0,family_member,
11449,family,34679,69,0,family_member,
11449,family,34680,71,0,family_member,
11449,family,34681,60,1,family_member,
11449,family,34682,45,1,family_member,
11450,family,34683,54,1,family_member,
11450,family,34684,35,0,family_member,
11450,family,34685,50,0,family_member,
11450,family,34686,29,0,family_member,
11450,family,34687,35,1,family_member,
11451,family,34688,57,1,family_member,
11451,family,34689,54,0,family_member,
11451,family,34690,44,0,family_member,
11451,family,34691,51,1,family_member,
11451,family,34692,55,0,family_member,
11452,family,34693,71,1,family_member,
11452,family,34694,24,1,family_member,
11452,family,34695,68,0,family_member,
11452,family,34696,35,0,family_member,
11452,family,34697,65,1,family_member,
11453,family,34698,39,0,family_member,
11453,family,34699,44,1,family_member,
11453,family,34700,56,0,family_member,
11453,family,34701,43,1,family_member,
11453,family,34702,39,1,family_member,
11454,family,34703,48,0,family_member,
11454,family,34704,49,0,family_member,
11454,family,34705,84,0,family_member,
11454,family,34706,60,1,family_member,
11454,family,34707,59,0,family_member,
11455,family,34708,28,0,family_member,
11455,family,34709,49,0,family_member,
11455,family,34710,89,1,family_member,
11455,family,34711,38,0,family_member,
11455,family,34712,81,0,family_member,
11456,family,34713,53,1,family_member,
11456,family,34714,70,0,family_member,
11456,family,34715,24,0,family_member,
11456,family,34716,40,1,family_member,
11456,family,34717,66,0,family_member,
11457,family,34718,61,0,family_member,
11457,family,34719,33,0,family_member,
11457,family,34720,18,0,family_member,
11457,family,34721,49,0,family_member,
11457,family,34722,58,0,family_member,
11458,family,34723,83,1,family_member,
11458,family,34724,39,0,family_member,
11458,family,34725,86,0,family_member,
11458,family,34726,70,1,family_member,
11458,family,34727,48,0,family_member,
11459,family,34728,85,1,family_member,
11459,family,34729,31,0,family_member,
11459,family,34730,19,0,family_member,
11459,family,34731,18,0,family_member,
11459,family,34732,62,1,family_member,
11460,family,34733,38,1,family_member,
11460,family,34734,63,0,family_member,
11460,family,34735,23,1,family_member,
11460,family,34736,89,0,family_member,
11460,family,34737,55,1,family_member,
11461,family,34738,78,0,family_member,
11461,family,34739,87,1,family_member,
11461,family,34740,86,1,family_member,
11461,family,34741,79,0,family_member,
11461,family,34742,52,0,family_member,
11462,family,34743,43,0,family_member,
11462,family,34744,57,1,family_member,
11462,family,34745,47,0,family_member,
11462,family,34746,30,0,family_member,
11462,family,34747,89,0,family_member,
11463,family,34748,41,1,family_member,
11463,family,34749,89,1,family_member,
11463,family,34750,34,1,family_member,
11463,family,34751,22,0,family_member,
11463,family,34752,61,1,family_member,
11464,family,34753,87,0,family_member,
11464,family,34754,45,0,family_member,
11464,family,34755,62,0,family_member,
11464,family,34756,35,1,family_member,
11464,family,34757,43,0,family_member,
11465,family,34758,51,1,family_member,
11465,family,34759,61,1,family_member,
11465,family,34760,30,1,family_member,
11465,family,34761,52,0,family_member,
11465,family,34762,41,0,family_member,
11466,family,34763,49,0,family_member,
11466,family,34764,60,0,family_member,
11466,family,34765,30,1,family_member,
11466,family,34766,30,0,family_member,
11466,family,34767,21,0,family_member,
11467,family,34768,69,0,family_member,
11467,family,34769,20,0,family_member,
11467,family,34770,28,1,family_member,
11467,family,34771,29,0,family_member,
11467,family,34772,57,0,family_member,
11468,family,34773,58,1,family_member,
11468,family,34774,49,1,family_member,
11468,family,34775,45,1,family_member,
11468,family,34776,31,0,family_member,
11468,family,34777,89,1,family_member,
11469,family,34778,41,1,family_member,
11469,family,34779,34,0,family_member,
11469,family,34780,62,0,family_member,
11469,family,34781,65,0,family_member,
11469,family,34782,24,0,family_member,
11470,family,34783,89,0,family_member,
11470,family,34784,65,1,family_member,
11470,family,34785,45,0,family_member,
11470,family,34786,23,1,family_member,
11470,family,34787,19,0,family_member,
11471,family,34788,21,1,family_member,
11471,family,34789,75,0,family_member,
11471,family,34790,40,0,family_member,
11471,family,34791,75,1,family_member,
11471,family,34792,67,0,family_member,
11472,family,34793,87,1,family_member,
11472,family,34794,75,0,family_member,
11472,family,34795,87,1,family_member,
11472,family,34796,61,1,family_member,
11472,family,34797,68,0,family_member,
11473,family,34798,54,0,family_member,
11473,family,34799,50,0,family_member,
11473,family,34800,46,0,family_member,
11473,family,34801,79,1,family_member,
11473,family,34802,35,0,family_member,
11474,family,34803,41,0,family_member,
11474,family,34804,59,1,family_member,
11474,family,34805,24,1,family_member,
11474,family,34806,56,1,family_member,
11474,family,34807,47,0,family_member,
11475,family,34808,63,1,family_member,
11475,family,34809,23,1,family_member,
11475,family,34810,57,0,family_member,
11475,family,34811,87,0,family_member,
11475,family,34812,18,1,family_member,
11476,family,34813,54,0,family_member,
11476,family,34814,27,1,family_member,
11476,family,34815,81,1,family_member,
11476,family,34816,44,0,family_member,
11476,family,34817,35,1,family_member,
11477,family,34818,82,0,family_member,
